"","gender","round","order","match","int_corr","samerace","age_o","race_o","pf_o_att","pf_o_sin","pf_o_int","pf_o_fun","pf_o_amb","pf_o_sha","dec_o","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","age","field_cd","mn_sat","tuition","race","imprace","income","goal","date","go_out","dec","like","imprelig","diff_age"
"3123","M",18,7,"N",0.59,"Y",25,"Asian",15,18,18,18,15,16,"N",12,20,20,15,20,15,27,"Econ",0,0,"Asian",1,21597,"Fun","SevYear","2Week","N",5,1,2
"3124","M",18,3,"N",0.72,"Y",38,"Cauc",15,15,20,15,15,20,"N",15,19,17,15,15,19,24,"Film",1400,25425,"Cauc",1,52010,"Date","2Month","2Week","N",7,1,14
"3125","M",18,18,"N",0.39,"N",33,"Black",20,20,20,15,15,10,"N",12,18,18,18,18,18,24,"Film",1400,25425,"Cauc",1,52010,"Date","2Month","2Week","N",7,1,9
"3126","M",18,1,"N",0.6,"Y",24,"Cauc",20,10,20,35,5,10,"N",17,17,17,17,17,17,24,"Film",1400,25425,"Cauc",1,52010,"Date","2Month","2Week","N",10,1,0
"3127","M",18,13,"N",0.64,"Y",28,"Cauc",25,25,25,10,10,5,"N",17,17,17,17,17,17,24,"Film",1400,25425,"Cauc",1,52010,"Date","2Month","2Week","N",10,1,4
"3128","M",18,4,"N",0.51,"Y",27,"Cauc",25,20,10,20,15,10,"N",18,21,21,18,14,7,24,"Film",1400,25425,"Cauc",1,52010,"Date","2Month","2Week","N",6,1,3
"3129","M",18,12,"Y",0.44,"Y",23,"Cauc",20,20,20,20,20,0,"Y",17,19,19,13,17,17,24,"Film",1400,25425,"Cauc",1,52010,"Date","2Month","2Week","Y",6,1,1
"3130","M",18,8,"N",0.68,"Y",25,"Cauc",25,20,20,20,10,5,"N",13,21,15,15,15,21,24,"Film",1400,25425,"Cauc",1,52010,"Date","2Month","2Week","N",6,1,1
"3131","M",18,10,"N",0.3,"Y",26,"Cauc",15,10,30,10,15,20,"N",18,18,18,16,16,14,24,"Film",1400,25425,"Cauc",1,52010,"Date","2Month","2Week","N",7,1,2
"3132","M",18,9,"Y",0.24,"Y",25,"Cauc",20,15,25,15,15,10,"Y",17,17,17,17,17,17,24,"Film",1400,25425,"Cauc",1,52010,"Date","2Month","2Week","Y",7,1,1
"3133","M",18,5,"N",0.4,"Y",24,"Cauc",22,17,15,15,15,16,"Y",15,20,20,15,20,12,24,"Film",1400,25425,"Cauc",1,52010,"Date","2Month","2Week","Y",6,1,0
"3134","M",18,16,"N",0.7,"Y",21,"Cauc",20,30,20,20,0,10,"N",21,23,14,14,14,14,24,"Film",1400,25425,"Cauc",1,52010,"Date","2Month","2Week","N",5,1,3
"3135","M",18,14,"N",0.74,"N",30,"Asian",10,20,20,10,10,30,"N",17,21,21,13,17,11,24,"Film",1400,25425,"Cauc",1,52010,"Date","2Month","2Week","N",6,1,6
"3136","M",18,6,"N",0.34,"Y",28,"Cauc",35,0,35,10,10,10,"N",13,22,20,16,18,11,24,"Film",1400,25425,"Cauc",1,52010,"Date","2Month","2Week","N",6,1,4
"3137","M",18,11,"N",0.75,"Y",26,"Cauc",15,20,15,30,10,10,"Y",14,22,19,16,16,14,24,"Film",1400,25425,"Cauc",1,52010,"Date","2Month","2Week","Y",7,1,2
"3138","M",18,17,"N",0.66,"Y",22,"Cauc",8,20,25,25,12,10,"N",17,17,17,17,17,15,24,"Film",1400,25425,"Cauc",1,52010,"Date","2Month","2Week","N",7,1,2
"3139","M",18,15,"N",0.78,"Y",24,"Cauc",18,19,16,15,15,17,"N",14,21,19,14,16,16,24,"Film",1400,25425,"Cauc",1,52010,"Date","2Month","2Week","N",7,1,0
"3140","M",18,7,"N",0.54,"Y",33,"Cauc",20,20,20,10,10,20,"N",14,20,18,14,14,20,24,"Film",1400,25425,"Cauc",1,52010,"Date","2Month","2Week","N",6,1,9
"3141","M",18,2,"N",0.43,"N",25,"Asian",15,18,18,18,15,16,"N",16,22,22,14,11,16,24,"Film",1400,25425,"Cauc",1,52010,"Date","2Month","2Week","N",6,1,1
"3142","M",18,1,"N",0.45,"N",38,"Cauc",15,15,20,15,15,20,"Y",14,18,16,18,16,18,24,"PolSci",1450,26170,"Latin",1,55080,"Meet","Never","SevWeek","Y",7,1,14
"3143","M",18,16,"N",0.29,"N",33,"Black",20,20,20,15,15,10,"N",14,17,19,17,17,17,24,"PolSci",1450,26170,"Latin",1,26706,"Meet","Never","SevWeek","N",7,1,9
"3144","M",18,17,"N",0.26,"N",24,"Cauc",20,10,20,35,5,10,"Y",17,24,15,15,15,15,24,"PolSci",1450,26170,"Latin",1,26706,"Meet","Never","SevWeek","Y",5,1,0
"3145","M",18,11,"Y",0.43,"N",28,"Cauc",25,25,25,10,10,5,"Y",17,15,15,20,15,20,24,"PolSci",1450,26170,"Latin",1,26706,"Meet","Never","SevWeek","Y",6,1,4
"3146","M",18,2,"N",0.43,"N",27,"Cauc",25,20,10,20,15,10,"N",22,19,16,16,12,16,24,"PolSci",1450,26170,"Latin",1,26706,"Meet","Never","SevWeek","N",6,1,3
"3147","M",18,10,"N",0.34,"N",23,"Cauc",20,20,20,20,20,0,"Y",17,17,17,17,17,17,24,"PolSci",1450,26170,"Latin",1,26706,"Meet","Never","SevWeek","Y",7,1,1
"3148","M",18,6,"Y",0.26,"N",25,"Cauc",25,20,20,20,10,5,"Y",17,17,14,17,17,17,24,"PolSci",1450,26170,"Latin",1,26706,"Meet","Never","SevWeek","Y",8,1,1
"3149","M",18,8,"N",-0.01,"N",26,"Cauc",15,10,30,10,15,20,"N",21,15,15,18,18,13,24,"PolSci",1450,26170,"Latin",1,55080,"Meet","Never","SevWeek","N",7,1,2
"3150","M",18,7,"Y",-0.01,"N",25,"Cauc",20,15,25,15,15,10,"Y",18,16,16,16,16,16,24,"PolSci",1450,26170,"Latin",1,26706,"Meet","Never","SevWeek","Y",8,1,1
"3151","M",18,3,"N",0.14,"N",24,"Cauc",22,17,15,15,15,16,"N",17,17,17,17,19,14,24,"PolSci",1450,26170,"Latin",1,26706,"Meet","Never","SevWeek","N",2,1,0
"3152","M",18,14,"Y",0.32,"N",21,"Cauc",20,30,20,20,0,10,"Y",15,17,17,17,17,17,24,"PolSci",1450,26170,"Latin",1,26706,"Meet","Never","SevWeek","Y",7,1,3
"3153","M",18,12,"N",0.25,"N",30,"Asian",10,20,20,10,10,30,"N",14,18,18,14,18,18,24,"PolSci",1450,26170,"Latin",1,26706,"Meet","Never","SevWeek","N",9,1,6
"3154","M",18,4,"N",0.09,"N",28,"Cauc",35,0,35,10,10,10,"N",14,14,17,17,25,14,24,"PolSci",1450,26170,"Latin",1,26706,"Meet","Never","SevWeek","N",8,1,4
"3155","M",18,9,"N",0.29,"N",26,"Cauc",15,20,15,30,10,10,"N",12,12,17,17,33,8,24,"PolSci",1450,26170,"Latin",1,26706,"Meet","Never","SevWeek","N",7,1,2
"3156","M",18,15,"N",0.25,"N",22,"Cauc",8,20,25,25,12,10,"N",15,17,20,15,17,15,24,"PolSci",1450,26170,"Latin",1,26706,"Meet","Never","SevWeek","N",8,1,2
"3157","M",18,13,"N",0.15,"N",24,"Cauc",18,19,16,15,15,17,"N",17,17,20,17,17,12,24,"PolSci",1450,26170,"Latin",1,26706,"Meet","Never","SevWeek","N",5,1,0
"3158","M",18,5,"N",0.19,"N",33,"Cauc",20,20,20,10,10,20,"N",15,15,15,20,15,20,24,"PolSci",1450,26170,"Latin",1,26706,"Meet","Never","SevWeek","N",2,1,9
"3159","M",18,18,"Y",0.28,"N",25,"Asian",15,18,18,18,15,16,"Y",16,18,18,18,16,12,24,"PolSci",1450,26170,"Latin",1,26706,"Meet","Never","SevWeek","Y",8,1,1
"3160","M",18,10,"N",0.19,"Y",38,"Cauc",15,15,20,15,15,20,"N",16,20,20,16,18,11,23,"Eng",1400,26019,"Cauc",5,62997,"Meet","SevYear","1Week","N",5,5,15
"3161","M",18,7,"Y",0.08,"N",33,"Black",20,20,20,15,15,10,"Y",17,17,17,17,17,17,23,"Eng",1400,26019,"Cauc",5,62997,"Meet","SevYear","1Week","Y",7,5,10
"3162","M",18,8,"Y",0.36,"Y",24,"Cauc",20,10,20,35,5,10,"Y",16,16,16,16,16,18,23,"Eng",1400,26019,"Cauc",5,62997,"Meet","SevYear","1Week","Y",7,5,1
"3163","M",18,2,"N",-0.3,"Y",28,"Cauc",25,25,25,10,10,5,"N",14,18,18,18,14,18,23,"Eng",1360,26062,"Cauc",5,55080,"Meet","SevYear","1Week","N",3,5,5
"3164","M",18,11,"N",0.08,"Y",27,"Cauc",25,20,10,20,15,10,"N",3,17,20,17,30,13,23,"Eng",1360,26062,"Cauc",5,55080,"Meet","SevYear","1Week","N",5,5,4
"3165","M",18,1,"Y",0.06,"Y",23,"Cauc",20,20,20,20,20,0,"Y",15,21,21,12,17,15,23,"Eng",1260,24742,"Cauc",5,65693,"Meet","SevYear","1Week","Y",8,5,0
"3166","M",18,15,"Y",0.47,"Y",25,"Cauc",25,20,20,20,10,5,"Y",17,17,17,17,17,13,23,"Eng",1400,26019,"Cauc",5,62997,"Meet","SevYear","1Week","Y",8,5,2
"3167","M",18,17,"N",-0.07,"Y",26,"Cauc",15,10,30,10,15,20,"N",17,20,17,17,17,12,23,"Eng",1400,26019,"Cauc",5,62997,"Meet","SevYear","1Week","N",6,5,3
"3168","M",18,16,"N",-0.06,"Y",25,"Cauc",20,15,25,15,15,10,"N",17,17,19,17,17,15,23,"Eng",1400,26019,"Cauc",5,62997,"Meet","SevYear","1Week","N",7,5,2
"3169","M",18,12,"N",-0.04,"Y",24,"Cauc",22,17,15,15,15,16,"N",14,17,20,17,20,11,23,"Eng",1400,26019,"Cauc",5,62997,"Meet","SevYear","1Week","N",6,5,1
"3170","M",18,5,"Y",0.44,"Y",21,"Cauc",20,30,20,20,0,10,"Y",15,21,8,17,21,19,23,"Eng",0,0,"Cauc",5,28317,"Meet","SevYear","1Week","Y",6,5,2
"3171","M",18,3,"N",0.41,"N",30,"Asian",10,20,20,10,10,30,"N",17,21,17,12,17,17,23,"Eng",1460,27230,"Cauc",5,55080,"Meet","SevYear","1Week","N",3,5,7
"3172","M",18,13,"N",0.55,"Y",28,"Cauc",35,0,35,10,10,10,"N",21,16,16,18,16,13,23,"Eng",1400,26019,"Cauc",5,62997,"Meet","SevYear","1Week","N",6,5,5
"3173","M",18,18,"N",0.43,"Y",26,"Cauc",15,20,15,30,10,10,"N",15,19,19,15,15,17,23,"Eng",1400,26019,"Cauc",5,62997,"Meet","SevYear","1Week","N",7,5,3
"3174","M",18,6,"N",0.36,"Y",22,"Cauc",8,20,25,25,12,10,"N",17,17,17,17,17,17,23,"Eng",1400,26019,"Cauc",5,62997,"Meet","SevYear","1Week","N",6,5,1
"3175","M",18,4,"N",0.35,"Y",24,"Cauc",18,19,16,15,15,17,"N",10,22,20,18,15,15,23,"Eng",1450,26170,"Cauc",5,18283,"Meet","SevYear","1Week","N",6,5,1
"3176","M",18,14,"N",0.44,"Y",33,"Cauc",20,20,20,10,10,20,"N",16,16,16,16,18,18,23,"Eng",1400,26019,"Cauc",5,62997,"Meet","SevYear","1Week","N",6,5,10
"3177","M",18,9,"N",0.01,"N",25,"Asian",15,18,18,18,15,16,"N",16,21,21,16,16,9,23,"Eng",1400,26019,"Cauc",5,62997,"Meet","SevYear","1Week","N",7,5,2
"3178","M",18,16,"N",-0.25,"Y",38,"Cauc",15,15,20,15,15,20,"Y",20,13,18,16,16,18,27,"Econ",1360,26062,"Cauc",8,55080,"Fun","1Month","SevWeek","Y",6,8,11
"3179","M",18,13,"N",-0.26,"N",33,"Black",20,20,20,15,15,10,"N",11,16,19,16,22,16,27,"Econ",1360,26062,"Cauc",8,55080,"Fun","1Month","SevWeek","N",7,8,6
"3180","M",18,14,"N",-0.28,"Y",24,"Cauc",20,10,20,35,5,10,"N",13,20,17,17,15,17,27,"Econ",1360,26062,"Cauc",8,55080,"Fun","1Month","SevWeek","N",2,8,3
"3181","M",18,8,"N",-0.19,"Y",28,"Cauc",25,25,25,10,10,5,"N",15,20,17,17,17,15,27,"Econ",1360,26062,"Cauc",8,55080,"Fun","1Month","SevWeek","N",6,8,1
"3182","M",18,17,"N",-0.2,"Y",27,"Cauc",25,20,10,20,15,10,"N",8,14,14,19,25,19,27,"Econ",1360,26062,"Cauc",8,55080,"Fun","1Month","SevWeek","N",5,8,0
"3183","M",18,7,"N",-0.5,"Y",23,"Cauc",20,20,20,20,20,0,"N",17,17,17,17,17,17,27,"Econ",1360,26062,"Cauc",8,55080,"Fun","1Month","SevWeek","N",5,8,4
"3184","M",18,3,"Y",-0.35,"Y",25,"Cauc",25,20,20,20,10,5,"Y",19,19,19,19,13,13,27,"Econ",1360,26062,"Cauc",8,55080,"Fun","1Month","SevWeek","Y",8,8,2
"3185","M",18,5,"N",-0.62,"Y",26,"Cauc",15,10,30,10,15,20,"N",18,18,18,16,18,11,27,"Econ",1360,26062,"Cauc",8,55080,"Fun","1Month","SevWeek","N",4,8,1
"3186","M",18,4,"N",-0.58,"Y",25,"Cauc",20,15,25,15,15,10,"N",16,16,16,16,19,16,27,"Econ",1360,26062,"Cauc",8,55080,"Fun","1Month","SevWeek","N",4,8,2
"3187","M",18,18,"N",0.21,"Y",24,"Cauc",22,17,15,15,15,16,"N",14,19,19,16,19,14,27,"Econ",1360,26062,"Cauc",8,55080,"Fun","1Month","SevWeek","N",1,8,3
"3188","M",18,11,"Y",0.12,"Y",21,"Cauc",20,30,20,20,0,10,"Y",12,18,18,18,18,16,27,"Econ",1360,26062,"Cauc",8,55080,"Fun","1Month","SevWeek","Y",8,8,6
"3189","M",18,9,"N",-0.03,"N",30,"Asian",10,20,20,10,10,30,"N",21,15,21,15,15,13,27,"Econ",1360,26062,"Cauc",8,55080,"Fun","1Month","SevWeek","N",1,8,3
"3190","M",18,1,"Y",0.08,"Y",28,"Cauc",35,0,35,10,10,10,"Y",16,20,18,18,14,14,27,"Econ",1360,26062,"Cauc",8,55080,"Fun","1Month","SevWeek","Y",7,8,1
"3191","M",18,6,"N",-0.26,"Y",26,"Cauc",15,20,15,30,10,10,"N",17,17,19,15,17,13,27,"Econ",1360,26062,"Cauc",8,55080,"Fun","1Month","SevWeek","N",6,8,1
"3192","M",18,12,"N",-0.5,"Y",22,"Cauc",8,20,25,25,12,10,"N",18,20,18,18,15,12,27,"Econ",1360,26062,"Cauc",8,55080,"Fun","1Month","SevWeek","N",4,8,5
"3193","M",18,10,"N",-0.22,"Y",24,"Cauc",18,19,16,15,15,17,"N",16,19,19,14,16,16,27,"Econ",1360,26062,"Cauc",8,55080,"Fun","1Month","SevWeek","N",1,8,3
"3194","M",18,2,"N",-0.41,"Y",33,"Cauc",20,20,20,10,10,20,"N",16,18,16,16,18,18,27,"Econ",1360,26062,"Cauc",8,55080,"Fun","1Month","SevWeek","N",4,8,6
"3195","M",18,15,"N",-0.41,"N",25,"Asian",15,18,18,18,15,16,"N",17,19,19,17,17,11,27,"Econ",1360,26062,"Cauc",8,55080,"Fun","1Month","SevWeek","N",2,8,2
"3196","M",18,7,"N",0.24,"Y",38,"Cauc",15,15,20,15,15,20,"N",16,18,18,16,16,16,34,"Econ",1206,22481,"Cauc",8,80006,"Date","2Month","SevWeek","N",6,2,4
"3197","M",18,4,"N",0.51,"N",33,"Black",20,20,20,15,15,10,"N",18,15,18,15,18,18,34,"Econ",1206,22481,"Cauc",8,80006,"Date","2Month","SevWeek","N",4,2,1
"3198","M",18,5,"N",0.41,"Y",24,"Cauc",20,10,20,35,5,10,"N",10,20,20,18,18,15,34,"Econ",1206,22481,"Cauc",8,80006,"Date","2Month","SevWeek","N",2,2,10
"3199","M",18,17,"N",0.37,"Y",28,"Cauc",25,25,25,10,10,5,"Y",15,20,17,17,17,15,34,"Econ",1206,22481,"Cauc",8,80006,"Date","2Month","SevWeek","Y",6,2,6
"3200","M",18,8,"N",0.29,"Y",27,"Cauc",25,20,10,20,15,10,"Y",9,12,12,24,24,18,34,"Econ",1206,22481,"Cauc",8,80006,"Date","2Month","SevWeek","Y",6,2,7
"3201","M",18,16,"N",0.26,"Y",23,"Cauc",20,20,20,20,20,0,"N",18,18,18,18,18,12,34,"Econ",1206,22481,"Cauc",8,80006,"Date","2Month","SevWeek","N",6,2,11
"3202","M",18,12,"N",0.44,"Y",25,"Cauc",25,20,20,20,10,5,"N",16,14,16,18,18,18,34,"Econ",1206,22481,"Cauc",8,80006,"Date","2Month","SevWeek","N",6,2,9
"3203","M",18,14,"N",0.21,"Y",26,"Cauc",15,10,30,10,15,20,"N",17,17,17,17,17,13,34,"Econ",1206,22481,"Cauc",8,80006,"Date","2Month","SevWeek","N",7,2,8
"3204","M",18,13,"Y",0.26,"Y",25,"Cauc",20,15,25,15,15,10,"Y",16,18,18,16,18,16,34,"Econ",1206,22481,"Cauc",8,80006,"Date","2Month","SevWeek","Y",7,2,9
"3205","M",18,9,"N",0.35,"Y",24,"Cauc",22,17,15,15,15,16,"N",14,18,18,18,18,14,34,"Econ",1206,22481,"Cauc",8,80006,"Date","2Month","SevWeek","N",6,2,10
"3206","M",18,2,"N",0.59,"Y",21,"Cauc",20,30,20,20,0,10,"Y",12,16,18,16,20,16,34,"Econ",1206,22481,"Cauc",8,80006,"Date","2Month","SevWeek","Y",10,2,13
"3207","M",18,18,"N",0.39,"N",30,"Asian",10,20,20,10,10,30,"N",16,16,16,16,16,18,34,"Econ",1206,22481,"Cauc",8,80006,"Date","2Month","SevWeek","N",4,2,4
"3208","M",18,10,"N",0.11,"Y",28,"Cauc",35,0,35,10,10,10,"N",17,20,17,15,17,15,34,"Econ",1206,22481,"Cauc",8,80006,"Date","2Month","SevWeek","N",5,2,6
"3209","M",18,15,"N",0.46,"Y",26,"Cauc",15,20,15,30,10,10,"N",13,18,20,18,18,13,34,"Econ",1206,22481,"Cauc",8,80006,"Date","2Month","SevWeek","N",5,2,8
"3210","M",18,3,"N",0.36,"Y",22,"Cauc",8,20,25,25,12,10,"N",17,17,17,17,17,15,34,"Econ",1206,22481,"Cauc",8,80006,"Date","2Month","SevWeek","N",5,2,12
"3211","M",18,1,"N",0.4,"Y",24,"Cauc",18,19,16,15,15,17,"N",20,15,15,17,19,13,34,"Econ",1206,22481,"Cauc",8,80006,"Date","2Month","SevWeek","N",6,2,10
"3212","M",18,11,"N",0.46,"Y",33,"Cauc",20,20,20,10,10,20,"N",15,17,19,15,17,17,34,"Econ",1206,22481,"Cauc",8,80006,"Date","2Month","SevWeek","N",5,2,1
"3213","M",18,6,"N",0.27,"N",25,"Asian",15,18,18,18,15,16,"N",15,17,20,20,17,11,34,"Econ",1206,22481,"Cauc",8,80006,"Date","2Month","SevWeek","N",4,2,9
"3214","M",18,6,"N",-0.03,"Y",38,"Cauc",15,15,20,15,15,20,"N",12,17,20,17,22,12,27,"Econ",0,0,"Cauc",1,53539,"Fun","1Month","2Week","N",5,1,11
"3215","M",18,3,"N",0.23,"N",33,"Black",20,20,20,15,15,10,"Y",14,17,19,19,17,14,27,"Econ",0,0,"Cauc",1,35968,"Fun","1Month","2Week","Y",6,1,6
"3216","M",18,4,"N",-0.05,"Y",24,"Cauc",20,10,20,35,5,10,"Y",13,21,18,18,16,13,27,"Econ",0,0,"Cauc",1,38548,"Fun","1Month","2Week","Y",5,1,3
"3217","M",18,16,"N",0.19,"Y",28,"Cauc",25,25,25,10,10,5,"N",11,18,18,18,18,18,27,"Econ",0,0,"Cauc",1,21597,"Fun","1Month","2Week","N",5,1,1
"3218","M",18,7,"Y",0.33,"Y",27,"Cauc",25,20,10,20,15,10,"Y",20,20,23,20,11,6,27,"Econ",0,0,"Cauc",1,41547,"Fun","1Month","2Week","Y",7,1,0
"3219","M",18,15,"Y",0.14,"Y",23,"Cauc",20,20,20,20,20,0,"Y",15,18,18,18,18,13,27,"Econ",0,0,"Cauc",1,55419,"Fun","1Month","2Week","Y",8,1,4
"3220","M",18,11,"N",-0.4,"Y",25,"Cauc",25,20,20,20,10,5,"N",15,18,18,18,18,15,27,"Econ",0,0,"Cauc",1,43185,"Fun","1Month","2Week","N",6,1,2
"3221","M",18,13,"Y",-0.15,"Y",26,"Cauc",15,10,30,10,15,20,"Y",18,18,18,16,16,12,27,"Econ",0,0,"Cauc",1,74893,"Fun","1Month","2Week","Y",7,1,1
"3222","M",18,12,"Y",-0.09,"Y",25,"Cauc",20,15,25,15,15,10,"Y",16,16,18,18,18,16,27,"Econ",0,0,"Cauc",1,62635,"Fun","1Month","2Week","Y",7,1,2
"3223","M",18,8,"N",0.08,"Y",24,"Cauc",22,17,15,15,15,16,"N",12,18,20,18,20,12,27,"Econ",0,0,"Cauc",1,39919,"Fun","1Month","2Week","N",7,1,3
"3224","M",18,1,"N",0.04,"Y",21,"Cauc",20,30,20,20,0,10,"Y",10,20,18,10,20,20,27,"Econ",0,0,"Cauc",1,21597,"Fun","1Month","2Week","Y",7,1,6
"3225","M",18,17,"N",-0.19,"N",30,"Asian",10,20,20,10,10,30,"N",14,18,18,14,18,18,27,"Econ",0,0,"Cauc",1,35968,"Fun","1Month","2Week","N",8,1,3
"3226","M",18,9,"N",-0.24,"Y",28,"Cauc",35,0,35,10,10,10,"Y",17,17,17,17,17,17,27,"Econ",0,0,"Cauc",1,30147,"Fun","1Month","2Week","Y",6,1,1
"3227","M",18,14,"N",-0.27,"Y",26,"Cauc",15,20,15,30,10,10,"Y",6,18,18,6,47,6,27,"Econ",0,0,"Cauc",1,28418,"Fun","1Month","2Week","Y",8,1,1
"3228","M",18,2,"N",0,"Y",22,"Cauc",8,20,25,25,12,10,"N",16,18,18,16,18,14,27,"Econ",0,0,"Cauc",1,30147,"Fun","1Month","2Week","N",5,1,5
"3229","M",18,18,"N",-0.34,"Y",24,"Cauc",18,19,16,15,15,17,"N",11,18,20,18,16,18,27,"Econ",0,0,"Cauc",1,28891,"Fun","1Month","2Week","N",6,1,3
"3230","M",18,10,"N",-0.31,"Y",33,"Cauc",20,20,20,10,10,20,"N",15,17,17,17,15,20,27,"Econ",0,0,"Cauc",1,55223,"Fun","1Month","2Week","N",5,1,6
"3231","M",18,5,"N",-0.05,"N",25,"Asian",15,18,18,18,15,16,"N",15,23,21,15,13,13,27,"Econ",0,0,"Cauc",1,21597,"Fun","1Month","2Week","N",5,1,2
"3232","M",18,5,"N",0.2,"Y",38,"Cauc",15,15,20,15,15,20,"N",14,17,19,17,19,14,26,"Econ",1400,26019,"Cauc",5,62997,"Fun","Unknown","2Week","N",7,3,12
"3233","M",18,2,"N",0.62,"N",33,"Black",20,20,20,15,15,10,"N",20,18,18,18,18,10,26,"Econ",1400,26019,"Cauc",5,62997,"Fun","Unknown","2Week","N",6,3,7
"3234","M",18,3,"N",0.08,"Y",24,"Cauc",20,10,20,35,5,10,"N",17,20,12,15,20,17,26,"Econ",1400,26019,"Cauc",5,62997,"Fun","Unknown","2Week","N",6,3,2
"3235","M",18,15,"N",0.35,"Y",28,"Cauc",25,25,25,10,10,5,"N",14,18,18,16,18,16,26,"Econ",1400,26019,"Cauc",5,62997,"Fun","Unknown","2Week","N",6,3,2
"3236","M",18,6,"N",0.36,"Y",27,"Cauc",25,20,10,20,15,10,"N",20,20,22,18,9,11,26,"Econ",1400,26019,"Cauc",5,62997,"Fun","Unknown","2Week","N",7,3,1
"3237","M",18,14,"N",0.08,"Y",23,"Cauc",20,20,20,20,20,0,"N",13,19,19,15,19,13,26,"Econ",1400,26019,"Cauc",5,62997,"Fun","Unknown","2Week","N",8,3,3
"3238","M",18,10,"N",-0.14,"Y",25,"Cauc",25,20,20,20,10,5,"N",16,18,18,18,18,13,26,"Econ",1400,26019,"Cauc",5,62997,"Fun","Unknown","2Week","N",8,3,1
"3239","M",18,12,"N",0.26,"Y",26,"Cauc",15,10,30,10,15,20,"N",18,18,18,16,18,13,26,"Econ",1400,26019,"Cauc",5,62997,"Fun","Unknown","2Week","N",7,3,0
"3240","M",18,11,"N",0.3,"Y",25,"Cauc",20,15,25,15,15,10,"N",16,18,18,18,16,16,26,"Econ",1400,26019,"Cauc",5,62997,"Fun","Unknown","2Week","N",8,3,1
"3241","M",18,7,"N",0.54,"Y",24,"Cauc",22,17,15,15,15,16,"N",16,18,21,16,16,13,26,"Econ",1400,26019,"Cauc",5,62997,"Fun","Unknown","2Week","N",7,3,2
"3242","M",18,18,"Y",0.36,"Y",21,"Cauc",20,30,20,20,0,10,"Y",15,21,17,13,21,13,26,"Econ",1400,26019,"Cauc",5,62997,"Fun","Unknown","2Week","Y",8,3,5
"3243","M",18,16,"N",0.17,"N",30,"Asian",10,20,20,10,10,30,"N",14,19,19,19,19,12,26,"Econ",1400,26019,"Cauc",5,62997,"Fun","Unknown","2Week","N",5,3,4
"3244","M",18,8,"N",-0.4,"Y",28,"Cauc",35,0,35,10,10,10,"N",16,19,16,16,19,16,26,"Econ",1400,26019,"Cauc",5,62997,"Fun","Unknown","2Week","N",6,3,2
"3245","M",18,13,"N",0.17,"Y",26,"Cauc",15,20,15,30,10,10,"N",12,17,21,17,17,17,26,"Econ",1400,26019,"Cauc",5,62997,"Fun","Unknown","2Week","N",7,3,0
"3246","M",18,1,"N",-0.01,"Y",22,"Cauc",8,20,25,25,12,10,"N",18,18,18,16,16,14,26,"Econ",1400,26019,"Cauc",5,62997,"Fun","Unknown","2Week","N",7,3,4
"3247","M",18,17,"N",0.18,"Y",24,"Cauc",18,19,16,15,15,17,"N",16,19,19,14,16,16,26,"Econ",1400,26019,"Cauc",5,62997,"Fun","Unknown","2Week","N",6,3,2
"3248","M",18,9,"N",0.07,"Y",33,"Cauc",20,20,20,10,10,20,"N",14,18,16,16,18,16,26,"Econ",1400,26019,"Cauc",5,62997,"Fun","Unknown","2Week","N",6,3,7
"3249","M",18,4,"N",0.14,"N",25,"Asian",15,18,18,18,15,16,"N",17,20,20,15,17,12,26,"Econ",1400,26019,"Cauc",5,62997,"Fun","Unknown","2Week","N",6,3,1
"3250","M",18,14,"N",-0.21,"Y",38,"Cauc",15,15,20,15,15,20,"Y",15,15,22,15,22,12,29,"Econ",1460,27230,"Cauc",2,55080,"Other","SevWeek","SevWeek","Y",8,10,9
"3251","M",18,11,"N",-0.15,"N",33,"Black",20,20,20,15,15,10,"Y",16,19,23,13,13,16,29,"Econ",1460,27230,"Cauc",2,55080,"Other","SevWeek","SevWeek","Y",8,10,4
"3252","M",18,12,"Y",-0.32,"Y",24,"Cauc",20,10,20,35,5,10,"Y",18,21,15,15,18,13,29,"Econ",1460,27230,"Cauc",2,55080,"Other","SevWeek","SevWeek","Y",8,10,5
"3253","M",18,6,"Y",-0.03,"Y",28,"Cauc",25,25,25,10,10,5,"Y",16,18,18,16,18,16,29,"Econ",1460,27230,"Cauc",2,55080,"Other","SevWeek","SevWeek","Y",8,10,1
"3254","M",18,5,"Y",-0.32,"Y",23,"Cauc",20,20,20,20,20,0,"Y",18,16,18,14,20,14,29,"Econ",1460,27230,"Cauc",2,55080,"Other","SevWeek","SevWeek","Y",8,10,6
"3255","M",18,1,"Y",-0.49,"Y",25,"Cauc",25,20,20,20,10,5,"Y",15,19,19,15,19,15,29,"Econ",1460,27230,"Cauc",2,55080,"Other","SevWeek","SevWeek","Y",8,10,4
"3256","M",18,3,"N",-0.57,"Y",26,"Cauc",15,10,30,10,15,20,"Y",19,17,17,17,17,14,29,"Econ",1460,27230,"Cauc",2,55080,"Other","SevWeek","SevWeek","Y",8,10,3
"3257","M",18,2,"Y",-0.28,"Y",25,"Cauc",20,15,25,15,15,10,"Y",14,16,18,18,18,16,29,"Econ",1460,27230,"Cauc",2,55080,"Other","SevWeek","SevWeek","Y",8,10,4
